Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intravenous,intravenous,match,03.01.2019,03.01.2019,match,2019,2019,match,authorised (under additional monitoring),authorised (under additional monitoring),match,23.09.2019,23.09.2019,match,approved,approved,match,2019.0,2019,match,"diseases of the nervous system, diseases of the circulatory system, congenital malformations and chomosomal abnormalities","endocrine, nutritional, and metabolic diseases; diseases of the nervous system",partial_0.3,67304-onpattro-01-swisspar-20191113.pdf,67304-onpattro-01-swisspar-20191113.pdf,match,cell and gene therapy,small molecule,no_match,onpattro,onpattro,match,same,onpattro is indicated for the treatment of hereditary transthyretin-mediated amyloidosis (hattr amyloidosis) in adult patients with stage 1 or stage 2 polyneuropathy.,match,no,no,match,hereditary transthyretin-mediated amyloidosis (hattr amyloidosis) in adult patients with stage 1 or stage 2 polyneuropathy,onpattro is indicated for the treatment of hereditary transthyretin-mediated amyloidosis (hattr amyloidosis) in adult patients with stage 1 or stage 2 polyneuropathy.,match,alnylam switzerland gmbh,alnylam switzerland gmbh,match,67304,67304,match,patisiran,patisiran,match,yes,yes,match,yes,yes,match,concentrate for solution for infusion,concentrate for solution for infusion,match,ema,european medicines agency (ema),match
intravenous,intravenous,match,08.08.2022,08.08.2022,match,2022,2022,match,authorised (under additional monitoring),authorised (under additional monitoring),match,11.04.2024,11.04.2024,match,approved,approved,match,2024.0,2024,match,"neoplasms, diseases of the digestive system",neoplasms; diseases of the digestive system,match,swisspar_tevimbra.pdf,swisspar_tevimbra.pdf,match,biologics,biologics,match,tevimbra,tevimbra,match,same,"tevimbra is indicated as monotherapy for the second-line treatment of adult patients with advanced or metastatic oesophageal squamous cell carcinoma who have progressed on or after platinum-based systemic therapy, who have not received prior immune checkpoint inhibitor therapy.",match,no,no,match,"tevimbra, as monotherapy, is indicated for the treatment of adult patients with unresectable, recurrent, locally advanced or metastatic oesophageal squamous cell carcinoma after prior systemic therapy.”","tevimbra, as monotherapy, is indicated for the treatment of adult patients with unresectable, recurrent, locally advanced or metastatic oesophageal squamous cell carcinoma after prior systemic therapy.",match,beigene switzerland gmbh,beigene switzerland gmbh,match,68960,68960,match,tislelizumab,tislelizumab,match,no,no,match,no,no,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,match
intravesical,intravesical,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,22.07.2021,22.07.2021,match,withdrawn,withdrawn,match,2021.0,2021,match,"neoplasms, diseases of the genitourinary system",neoplasms; diseases of the genitourinary system,match,oportuzumab-monatox-dlrc-pharma-services-withdrawal-assessment-report_en.pdf,oportuzumab-monatox-dlrc-pharma-services-withdrawal-assessment-report_en.pdf,match,biologics,biologics,match,oportuzumab monatox dlrc pharma services,oportuzumab monatox,match,,na,match,no,no,match,the treatment and prevention of recurrence of carcinoma-in-situ (cis) of the urinary bladder following transurethral resection in bcg-unresponsive patients. the prevention of recurrence of high grade ta and/or t1 papillary tumours following transurethral resection in bcg-unresponsive patients.,treatment and prevention of recurrence of carcinoma-in-situ (cis) of the urinary bladder following transurethral resection in bcg-unresponsive patients; prevention of recurrence of high grade ta and/or t1 papillary tumours following transurethral resection in bcg-unresponsive patients,match,dlrc pharma services ltd,dlrc pharma services,match,ema/chmp/576523/2021,ema/chmp/576523/2021,match,oportuzumab monatox,oportuzumab monatox,match,no,no,match,no,no,match,concentrate and solvent for intravesical solution,concentrate for intravesical solution,match,,na,
subcutaneous,subcutaneous,match,03.12.2014,03.12.2014,match,2014,2014,match,authorised,authorised,match,19.11.2015,19.11.2015,match,approved,approved,match,2015.0,2015,match,"diseases of the musculoskeletal system and connective tissue, diseases of the skin",diseases of the musculoskeletal system and connective tissue; diseases of the skin,match,benepali-epar-public-assessment-report_en.pdf,benepali-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,benepali,benepali,match,same,rheumatoid arthritis; psoriatic arthritis; ankylosing spondylitis; non-radiographic axial spondyloarthritis; plaque psoriasis,match,no,no,match,"rheumatoid arthritis,  juvenile idiopathic arthritis, psoriatic arthritis, axial spondyloarthritis, plaque psoriasis, paediatric plaque psoriasis",rheumatoid arthritis; psoriatic arthritis; ankylosing spondylitis; non-radiographic axial spondyloarthritis; plaque psoriasis,partial_0.5,samsung bioepis uk limited,samsung bioepis uk limited,match,ema/chmp/819219/2015,ema/chmp/819219/2015,match,etanercept,etanercept,match,yes,no,no_match,no,no,match,solution for injection in pre-filled syringe,solution for injection,match,ema,na,
oral,oral,match,16.06.2007,16.06.2007,match,2007,2007,match,authorised,authorised,match,21.02.2008,21.02.2008,match,approved,approved,match,2008.0,2008,match,"diseases of the genitourinary system, diseases of the circulatory system, diseases of the digestive system",diseases of the genitourinary system; diseases of the circulatory system; diseases of the digestive system,match,mycophenolate-mofetil-teva-epar-public-assessment-report_en.pdf,mycophenolate-mofetil-teva-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,mycophenolate mofetil teva,mycophenolate mofetil teva,match,"mycophenolate mofetil teva is indicated in combination with ciclosporin and corticosteroids for the prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants.","prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants",match,no,no,match,"patients receiving allogeneic renal, cardiac or hepatic transplants, for prophylaxis of acute transplant rejection","prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants",match,teva pharma b.v.,teva pharma b.v.,match,emea/chmp/563018/2007,not reported,no_match,mycophenolate mofetil,mycophenolate mofetil,match,yes,yes,match,no,no,match,hard capsules,film coated tablet and hard capsule,partial_0.5,ema,chmp,
intravenous,intravenous,match,02.07.2008,02.07.2008,match,2008,2008,match,authorised,authorised,match,22.10.2009,22.10.2009,match,approved,approved,match,2009.0,2009,match,"infectious and parasitic diseases, diseases of the musculoskeletal system and connective tissue",infectious and parasitic diseases; diseases of the musculoskeletal system and connective tissue,match,scintimun-epar-public-assessment-report_en.pdf,scintimun-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,scintimun,scintimun,match,this medicinal product is for diagnostic use only.,"scintigraphic imaging, in conjunction with other appropriate imaging modalities, for determining the location of inflammation/infection in peripheral bone in adults with suspected osteomyelitis.",partial_0.2,no,no,match,"scintigraphic imaging for the detection or investigation of sites of inflammation and /or infection in the following cases: detection of chronic peripheral osteomyelitis, investigation of infected diabetic foot, detection of infected joint prosthesis, investigation of endocarditis when other imaging modalities are unconclusive, investigation of fever of unknown origin when other imaging modalities are unconclusive. scintigraphic imaging of bone marrow involvement (detection and extent of carcinoma metastasis, as cold spots).",scintigraphic imaging for the detection or investigation of sites of inflammation and/or infection in various cases and bone marrow involvement.,match,cis bio international,cis bio international,match,emea/743339/2009,ema/743339/2009,partial_0.9,besilesomab,besilesomab,match,no,no,match,no,no,match,kit for radiopharmaceutical preparation,kit for radiopharmaceutical preparation,match,,na,
intravenous,intravenous,match,19.04.2022,19.04.2022,match,2022,2022,match,authorised,authorised,match,03.02.2023,03.02.2023,match,approved,approved,match,2023.0,2023,match,"neoplasms, diseases of the blood and blood-forming organs",neoplasms; diseases of the blood and blood-forming organs,match,swisspar_elzonris_final.pdf,swisspar_elzonris_final.pdf,match,biologics,biologics,match,elzonris,elzonris,match,elzonris is indicated for the first-line treatment of adult patients with blastic plasmacytoid dendritic cell neoplasm (bpdcn).,elzonris is indicated for the first-line treatment of adult patients with blastic plasmacytoid dendritic cell neoplasm (bpdcn).,match,no,no,match,elzonris is indicated for the treatment of adult patients and in paediatric patients 2 years and older with blastic plasmacytoid dendritic cell neoplasm (bpdcn).,elzonris is indicated for the treatment of adult patients and in paediatric patients 2 years and older with blastic plasmacytoid dendritic cell neoplasm (bpdcn).,match,stemline therapeutics switzerland gmbh,stemline therapeutics switzerland gmbh,match,68797,68797,match,tagraxofusp,tagraxofusp,match,no,no,match,yes,yes,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,match
intramuscular,intramuscular,match,20.11.2023,20.11.2023,match,2023,2023,match,authorisedauthorised (under additional monitoring),authorised (under additional monitoring),match,29.07.2024,29.07.2024,match,approved,approved,match,2024.0,2024,match,infectious and parasitic diseases,infectious and parasitic diseases,match,2024-12-10_final_swisspar_ervebo_ie_kinder_ab_1j_fi_engl.pdf,2024-12-10_final_swisspar_ervebo_ie_kinder_ab_1j_fi_engl.pdf,match,vaccine,vaccine,match,"ervebo, solution for injection",ervebo,match,same,ervebo is indicated for active immunisation of individuals 1 year of age or older to protect against ebola virus disease (evd) caused by zaire ebola virus,match,yes,yes,match,ebola virus disease (evd) >1 year age,ervebo is indicated for active immunisation of individuals 1 year of age or older to protect against ebola virus disease (evd) caused by zaire ebola virus,match,msd merck sharp & dohme ag,msd merck sharp & dohme ag,match,68358,68358,match,"rvsvdeltag-zebov-gp, live, attenuated","rvsvdeltag-zebov-gp, live, attenuated",match,yes,yes,match,no,not reported,no_match,solution for injection,solution for injection,match,ema,ema,match
"oral, subcutaneous",subcutaneous; oral,match,02.05.2022,02.05.2022,match,2022,2022,match,authorised,authorised (under additional monitoring),partial_0.5,23.03.2023,23.03.2023,match,approved,approved,match,2023.0,2023,match,infectious and parasitic diseases,infectious and parasitic diseases,match,auspar-sunlenca-240123.pdf,auspar-sunlenca-240123.pdf,match,small molecule,small molecule,match,sunlenca,sunlenca,match,same,treatment of adults with multidrug resistant hiv-1 infection for whom it is otherwise not possible to construct a suppressive anti-viral regimen.,match,no,no,match,"sunlenca, in combination with other antiretroviral(s), is indicated for the treatment of human immunodeficiency virus type 1 (hiv-1) infection in adults and paediatric patients weighing at least 35 kg with multidrug resistant hiv-1 infection failing their current antiretroviral regimen due to resistance, intolerance, or safety considerations.","treatment of human immunodeficiency virus type 1 (hiv-1) infection in adults and paediatric patients weighing at least 35 kg with multidrug resistant hiv-1 infection failing their current antiretroviral regimen due to resistance, intolerance, or safety considerations.",match,gilead sciences pty ltd,gilead sciences pty ltd,match,"386895, 392350",386895; 392350,match,lenacapavir sodium,lenacapavir sodium,match,no,no,match,no,no,match,"solution for injection, film-coated tablets",solution for injection; film coated tablets,match,,na,
intramuscular,intramuscular,match,25.05.2023,25.05.2023,match,2023,2023,match,authorised,authorised,match,05.10.2023,05.10.2023,match,approved,approved,match,2023.0,2023,match,infectious and parasitic diseases,infectious and parasitic diseases,match,000274240.pdf,000274240.pdf,match,vaccine,vaccine,match,spikevax intramuscular injection,spikevax,match,prevention of disease caused by sars-cov-2 infection (covid-19),prevention of disease caused by sars-cov-2 infection (covid-19),match,no,yes,no_match,Prevention of disease caused by SARS-CoV-2 infection (COVID-19),prevention of disease caused by sars-cov-2 infection (covid-19),match,"moderna japan co., ltd.","moderna japan co., ltd.",match,274240,not reported,,coronavirus (sars-cov-2) rna vaccine,coronavirus rna vaccine,match,yes,yes,match,no,no,match,suspension for injection,suspension for injection,match,japan,not reported,
