Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intravenous,intravenous,match,31.05.2011,31.05.2011,match,2011,2011,match,authorised,authorised,match,19.07.2012,19.07.2012,match,approved,conditional marketing authorisation,,2012.0,2012,,"diseases of the blood and blood-forming organs, neoplasms",neoplasms; diseases of the blood and blood-forming organs,,adcetris-epar-public-assessment-report_en.pdf,adcetris-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,adcetris,adcetris,match,"adult patients with previously untreated cd30+ stage iii or iv hodgkin lymphoma (hl) in combination with doxorubicin, vinblastine and dacarbazine (avd), adult patients with cd30+ hl at increased risk of relapse or progression following autologous stem cell transplant (asct), in combination with cyclophosphamide, doxorubicin and prednisone (chp) is indicated for adult patients with previously untreated systemic anaplastic large cell lymphoma (salcl), adult patients with relapsed or refractory salcl, adult patients with cd30+ cutaneous t-cell lymphoma (ctcl) after at least 1 prior systemic therapy",treatment of adult patients with relapsed or refractory cd30+ hodgkin lymphoma (hl): following autologous stem cell transplant (asct) or following at least two prior therapies when asct or multi-agent chemotherapy is not a treatment option; treatment of adult patients with relapsed or refractory systemic anaplastic large cell lymphoma (salcl),,no,no,match,patients with relapsed or refractory hodgkin lymphoma (hl) and for the treatment of patients with relapsed or refractory systemic anaplastic large cell lymphoma (salcl),treatment of patients with relapsed or refractory hodgkin lymphoma (hl) and for the treatment of patients with relapsed or refractory systemic anaplastic large cell lymphoma (salcl),,takeda pharma a/s,takeda global research and development centre (europe) ltd.,,ema/702390/2012,ema/702390/2012,match,brentuximab vedotin,brentuximab vedotin,match,no,no,match,yes,yes,match,powder for concentrate for solution for infusion,powder for concentrate for solution for infusion,match,,na,
oral,oral,match,08.05.2008,02.11.2016,,2008,2016,,authorised,authorised,match,01.10.2008,26.01.2017,,approved,approved,match,2008.0,2017,,"diseases of the circulatory system, diseases of the respiratory system",diseases of the genitourinary system,,tadalafil-lilly-epar-public-assessment-report_en.pdf,tadalafil-lilly-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,adcirca (previously tadalafil lilly),tadalafil lilly,,"paediatric patients aged 2 years and adults with pulmonary arterial hypertension (pah) classified as who functional class ii and iii,",treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males,,yes,yes,match,not reported,treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males (for the 5mg strength only),,eli lilly nederland b.v.,eli lilly nederland b.v.,match,emea/chmp/304644/2008,ema/chmp/23344/2017,,tadalafil,tadalafil,match,yes,yes,match,no,no,match,tablet,film-coated tablet,,ema,chmp,
oral,oral,match,05.02.2013,05.02.2013,match,2013,2013,match,authorised,authorised,match,23.01.2014,23.01.2014,match,approved,approved,match,2014.0,2014,,"diseases of the circulatory system, diseases of the respiratory system",diseases of the circulatory system,,adempas-epar-public-assessment-report_en.pdf,adempas-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,adempas,adempas,match,"chronic thromboembolic pulmonary hypertension (cteph) (adult patients with who functional class (fc) ii to iii with inoperable cteph and/or persistent or recurrent cteph after surgical treatment to improve exercise capacity), pah in paediatric patients aged less than 18 years of age and body weight ≥ 50 kg with who functional class (fc) ii to iii in combination with endothelin receptor antagonists",chronic thromboembolic pulmonary hypertension (cteph); pulmonary arterial hypertension (pah),,no,no,match,"chronic thromboembolic pulmonary hypertension (cteph) (adult patients with inoperable cteph and/or persistent or recurrent cteph after surgical treatment, to improve exercise capacity. studies establishing effectiveness included predominately patients with who functional class ii – iii), pulmonary arterial hypertension (pah) (adult patients)",chronic thromboembolic pulmonary hypertension (cteph); pulmonary arterial hypertension (pah),,bayer ag,bayer pharma ag,,ema/chmp/734750/2013,ema/734750/2013,,riociguat,riociguat,match,no,no,match,yes,yes,match,tablet,film-coated tablet,,,na,
oral,oral,match,23.08.2006,23.08.2006,match,2006,2006,match,authorised,authorised,match,21.02.2008,21.02.2008,match,approved,approved,match,2008.0,2008,,diseases of the genitourinary system,"endocrine, nutritional, and metabolic diseases",,adenuric-epar-public-assessment-report_en.pdf,adenuric-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,adenuric,adenuric,match,same,"treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)",,no,no,match,chronic hyperuricaemia in conditions where urate deposition has already occurred in adults,"treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)",,menarini international operations,ipsen manufacturing ireland ltd.,,emea/258531/2008,ema/258531/2008,,febuxostat,febuxostat,match,no,no,match,no,no,match,tablet,tablet,match,,na,
not reported,not reported,match,??,not reported,,not reported,not reported,match,authorised,authorised,match,19.10.2009,19.02.2015,,approved,approved,match,2009.0,2015,,"infectious and parasitic diseases, diseases of the respiratory system",infectious and parasitic diseases,,adjupanrix-previously-pandemic-influenza-vaccine-h5n1-split-virion-inactivated-adjuvanted-glaxosmithkline-biologicals-h-c-1206-p46-0032-epar-assessment-report_en.pdf,adjupanrix-previously-pandemic-influenza-vaccine-h5n1-split-virion-inactivated-adjuvanted-glaxosmithkline-biologicals-h-c-1206-p46-0032-epar-assessment-report_en.pdf,match,vaccine,vaccine,match,"adjupanrix (previously pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted) glaxosmithkline biologicals)",adjupanrix,,influenza in an officially declared pandemic situation,prophylaxis of influenza in an officially declared pandemic situation.,,no,no,match,not reported,prophylaxis of influenza in an officially declared pandemic situation.,,glaxosmithkline biologicals s.a.,gsk biologicals,,not reported,not reported,match,"pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)","pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)",match,no,no,match,no,no,match,tablet,vaccines,,,na,
oral,oral,match,12.10.2015,12.10.2015,match,2015,2015,match,,na,,18.05.2017,14.09.2017,,refused,refused,match,2017.0,2017,,"""endocrine, nutritional, and metabolic diseases"", neoplasms, diseases of the respiratory system",neoplasms; diseases of the respiratory system,,adlumiz-epar-refusal-public-assessment-report_en.pdf,adlumiz-epar-refusal-public-assessment-report_en.pdf,match,small molecule,small molecule,match,adlumiz,adlumiz,match,,na,,no,no,match,"anorexia, cachexia or unintended weight loss in adult patients with non-small cell lung cancer (nsclc)","treatment of anorexia, cachexia or unintended weight loss in adult patients with non-small cell lung cancer (nsclc)",,helsinn birex pharmaceuticals ltd.,helsinn birex pharmaceuticals ltd,,ema/647868/2017,ema/647868/2017,match,anamorelin,anamorelin,match,no,no,match,no,no,match,tablet,film-coated tablet,,,na,
oral,oral,match,28.06.2006,not reported,,2006,not reported,,authorised,authorised,match,04.01.2007,not reported,,approved,approved,match,2007.0,not reported,,"""endocrine, nutritional, and metabolic diseases""","diseases of the musculoskeletal system and connective tissue; endocrine, nutritional, and metabolic diseases",,adrovance-epar-scientific-discussion_en.pdf,adrovance-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,adrovance,adrovance,match,same,treatment of postmenopausal osteoporosis in patients at risk of vitamin d insufficiency,,no,yes,,postmenopausal osteoporosis in women at risk of vitamin d insufficiency,treatment of postmenopausal osteoporosis in patients at risk of vitamin d insufficiency,,n.v. organo,not reported,,not reported,not reported,match,alendronic acid / colecalciferol,alendronic acid as alendronate sodium trihydrate and colecalciferol,,yes,yes,match,no,no,match,tablet,tablet,match,ema,not reported,
subcutaneous,subcutaneous,match,27.04.2020,27.04.2020,match,2020,2020,match,authorised,authorised,match,22.04.2021,22.04.2021,match,approved,approved,match,2021.0,2021,,diseases of the skin,diseases of the skin,match,adtralza-epar-public-assessment-report_en.pdf,adtralza-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,adtralza,adtralza,match,moderate-to-severe atopic dermatitis in adult and adolescent patients 12 years and older who are candidates for systemic therapy,treatment of moderate-to-severe atopic dermatitis in adult patients who are candidates for systemic therapy,,no,no,match,moderate-to-severe atopic dermatitis in adult patients who are candidates for systemic therapy,treatment of moderate-to-severe atopic dermatitis in adult patients who are candidates for systemic therapy,,leo pharma a/s,leo pharma a/s,match,ema/266138/2021,ema/266138/2021,match,tralokinumab,tralokinumab,match,no,no,match,no,no,match,suspension and emulsion for emulsion for injection,solution for injection,,,na,
intravenous,intravenous,match,07.10.2020,07.10.2020,match,2020,2020,match,authorised,withdrawn,,20.04.2022 (company withdrew application on this date),16.12.2021,,withdrawn,withdrawn,match,2022.0,2021,,diseases of the nervous system,diseases of the nervous system,match,aduhelm-withdrawal-assessment-report_en.pdf,aduhelm-withdrawal-assessment-report_en.pdf,match,biologics,biologics,match,aduhelm,aduhelm,match,,na,,no,no,match,adult patients with alzheimer’s disease at the mild cognitive impairment (mci) or mild dementia stage. presence of amyloid beta pathology should be confirmed as part of diagnosis,disease modifying treatment in adult patients with alzheimer’s disease at the mild cognitive impairment (mci) or mild dementia stage,,biogen netherlands b.v.,biogen netherlands b.v.,match,ema/chmp/557556/2022,ema/chmp/557556/2022,match,aducanumab,aducanumab,match,no,no,match,no,no,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,
oral,oral,match,18.01.2006,not reported,,2006,not reported,,authorised,authorised,match,23.04.2007,not reported,,approved,approved,match,2007.0,2007,,"diseases of the digestive system, other",diseases of the genitourinary system; diseases of the digestive system,,advagraf-epar-scientific-discussion_en.pdf,advagraf-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,advagraf,advagraf,match,prophylaxis of transplant rejection in adult kidney or liver allograft recipients. treatment of allograft rejection resistant to treatment with other immunosuppressive medicinal products in adult patients.,prophylaxis of transplant rejection in adult kidney or liver allograft recipients; treatment of allograft rejection resistant to treatment with other immunosuppressive medicinal products in adult patients,,no,no,match,not reported,prophylaxis of transplant rejection in adult kidney or liver allograft recipients; treatment of allograft rejection resistant to treatment with other immunosuppressive medicinal products in adult patients,,astellas pharma europe bv,not reported,,not reported,ema/000409/2007,,tacrolimus,tacrolimus,match,yes,yes,match,no,no,match,prolonged-release hard capsule,prolonged-release hard capsules,,???,not reported,
