Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,Date Designation Withdrawn or Revoked,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,"Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present)",Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key
mogamulizumab,POTELIGEO,2010-02-11 00:00:00,Treatment of patients with cutaneous T-cell lymphoma.,Designated/Approved,,,POTELIGEO is indicated for the treatment of adult patients with relapsed or refractory mycosis fungoides (MF) or S麡ry syndrome (SS) after at least one prior systemic therapy.,2018-08-08 00:00:00,2025-08-08 00:00:00,POTELIGEO is indicated for the treatment of adult patients with relapsed or refractory mycosis fungoides (MF) or S麡ry syndrome (SS) after at least one prior systemic therapy.,Kyowa Kirin Pharmaceutical Development Inc.,212 Carnegie Center # 101,,Princeton,New Jersey,' 08540 ' ,United States,322010.0
momelotinib,Ojjaara,2010-05-08 00:00:00,Treatment of myelofibrosis,Designated/Approved,,,"treatment of intermediate or high-risk myelofibrosis (MF), including primary MF or secondary MF [post-polycythemia vera (PV) and post-essential thrombocythemia (ET)], in adults with anemia",09/15/2023,09/15/2030,"treatment of intermediate or high-risk myelofibrosis (MF), including primary MF or secondary MF [post-polycythemia vera (PV) and post-essential thrombocythemia (ET)], in adults with anemia",GlaxoSmithKline,23 rue Fran篩s Jacob,,Rueil-Malmaison,,' 92500 ' ,France,311610.0
Monooctanoin,Moctanin,05/30/1984,For dissolution of cholesterol gallstones retained in the common bile duct.,Designated/Approved,,,,10/31/1985,10/31/1992,,"Ethitek Pharmaceuticals, Inc.","7855 Gross Point Road, Unit L",,Skokie,Illinois,' 60077 ' ,United States,2484.0
mosunetuzumab-axgb,Lunsumio,12/17/2018,Treatment of follicular lymphoma,Designated/Approved,,,treatment of adult patients with relapsed or refractory follicular lymphoma after two or more lines of systemic therapy,12/22/2022,12/22/2029,treatment of adult patients with relapsed or refractory follicular lymphoma after two or more lines of systemic therapy,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,' 94080 ' ,United States,663418.0
motixafortide,Aphexda,2012-06-07 00:00:00,For use to mobilize hematopoietic stem cells (HSCs) from the marrow to peripheral blood for collection for autologous or allogeneic transplantation,Designated/Approved,,,in combination with filgrastim (G-CSF) to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with multiple myeloma,2023-08-09 00:00:00,2030-08-09 00:00:00,to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with multiple myeloma,"BioLineRx, Ltd.",Modi'in Technology Park,2 HaMa'ayan Street,Modi'in,,' ' ,Israel,371912.0
moxetumomab pasudotox-tdfk,LUMOXITI,11/15/2007,Treatment of hairy cell leukemia,Designated/Approved/Designation Withdrawn or Revoked,2024-06-11 00:00:00,,"LUMOXITI is indicated for the treatment of adult patients with relapsed or refractory hairy cell leukemia (HCL) who received at least two prior systemic therapies, including treatment with a purine nucleoside analog (PNA).",09/13/2018,09/13/2025,,AstraZeneca Pharmaceuticals LP,1800 Concord Pike PO Box 8355,,Wilmington,Delaware,' 19803-8355 ' ,United States,248707.0
"N-acetylgalactosamine-4-sulfatase, recombinant human",Naglazyme,02/17/1999,Treatment of mucopolysaccharidosis Type VI (Maroteaux-Lamy syndrome).,Designated/Approved,,,For patients with mucopolysaccharidosis VI. Galsulfase has been shown to improve walking and stair-climbing capacity.,05/31/2005,05/31/2012,,"BioMarin Pharmaceutical, Inc.",105 Digital Drive,,Novato,California,' 94949 ' ,United States,119898.0
naxitamab-gqgk,DANYELZA,06/24/2013,Treatment of neuroblastoma,Designated/Approved,,,"in combination with granulocyte-macrophage colony-stimulating factor (GM-CSF), for the treatment of pediatric patients 1 year of age and older and adult patients with relapsed or refractory high-risk neuroblastoma in the bone or bone marrow who have demonstrated a partial response, minor response, or stable disease to prior therapy",11/25/2020,11/25/2027,"treatment of pediatric patients 1 year of age and older and adult patients with relapsed or refractory high-risk neuroblastoma in the bone or bone marrow who have demonstrated a partial response, minor response, or stable disease to prior therapy","Y-mAbs Therapeutics, Inc.",750 3rd Avenue,9th Floor,New York,New York,' 10017 ' ,United States,399613.0
nedosiran,Rivfloza,05/15/2018,Treatment of primary hyperoxaluria,Designated/Approved,,,"to lower urinary oxalate levels in children 9 years of age and older and adults with primary hyperoxaluria type 1 (PH1) and relatively preserved kidney function, e.g., eGFR greater than or equal to 30 mL/min/1.73 m2",09/29/2023,09/29/2030,"to lower urinary oxalate levels in children 9 years of age and older and adults with primary hyperoxaluria type 1 (PH1) and relatively preserved kidney function, e.g., eGFR greater than or equal to 30 mL/min/1.73 m2","Dicerna Pharmaceuticals, Inc. (a wholly owned subsidiary of Novo Nordisk)",75 Hayden Avenue,,Lexington,Massachusetts,' 02421 ' ,United States,635418.0
nedosiran,Rivfloza,05/15/2018,Treatment of primary hyperoxaluria,Designated/Approved,,,"to lower urinary oxalate levels in children 2 years of age and older and adults with primary hyperoxaluria type 1 (PH1) and relatively preserved kidney function, e.g., eGFR greater than or equal to 30 mL/min/1.73 m2",03/27/2025,,,"Dicerna Pharmaceuticals, Inc. (a wholly owned subsidiary of Novo Nordisk)",75 Hayden Avenue,,Lexington,Massachusetts,' 02421 ' ,United States,635418.0
nelarabine,Arranon,2004-10-08 00:00:00,Treatment of acute lymphoblastic leukemia and lymphoblastic lymphoma,Designated/Approved,,,Treatment of patients with T-cell acute lymphoblastic leukemia and T-cell lymphoblastic lymphoma whose disease has not responded to or has relapsed following treatment with at least two chemotherapy regimens,10/28/2005,10/28/2012,,Novartis Pharmaceuticals Corp.,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,184404.0
nifurtimox,LAMPIT,2010-05-08 00:00:00,Treatment of Chagas disease (American Typanosomiasis)caused by T. cruzi,Designated/Approved,,,"LAMPIT is indicated in pediatric patients (birth to less than 18 years of age and weighing at least 2.5 kg) for the treatment of Chagas disease (American Trypanosomiasis), caused by Trypanosoma cruzi",2020-06-08 00:00:00,2027-06-08 00:00:00,indicated in pediatric patients (birth to less than 18 years of age and weighing at least 2.5 kg) for the treatment of Chagas disease (American Trypanosomiasis) caused by Trypanosoma cruzi,"Bayer HealthCare Pharmaceuticals, Inc.",100 BAYER BLVD,,WHIPPANY,New Jersey,' 07981 ' ,United States,310110.0
nilotinib,Tasigna,04/27/2006,Treatment of chronic myelogenous leukemia,Designated/Approved,,,Treatment of pediatric patients greater than or equal to 1 year of age with chronic phase and accelerated phase Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) with resistance or intolerance to prior tyrosine-kinase inhibitor (TKI) therapy,09/23/2021,09/23/2028,Treatment of pediatric patients greater than or equal to 1 year of age with accelerated phase Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) with resistance or intolerance to prior tyrosine-kinase inhibitor (TKI) therapy,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,220806.0
nilotinib,Danziten,2025-10-04 00:00:00,Treatment of Chronic Myelogenous Leukemia,Designated/Approved,,,treatment of adult patients with newly diagnosed Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase; and treatment of adult patients with chronic phase and accelerated phase Philadelphia chromosome positive chronic myelogenous leukemia (Ph+ CML) resistant or intolerant to prior therapy that included imatinib,2024-07-11 00:00:00,,,"Azurity Pharmaceuticals, Inc.",8 Cabot Road,Suite 2000,Woburn,Massachusetts,' 01801 ' ,United States,822321.0
nilotinib,Tasigna,04/27/2006,Treatment of chronic myelogenous leukemia,Designated/Approved,,,TASIGNA (nilotinib) is indicated for the treatment of pediatric patients greater than or equal to 1 year of age with newly diagnosed Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase and pediatric patients greater than or equal to 1 year of age with chronic phase Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) with resistance or intolerance to prior tyrosine-kinase inhibitor (TKI) therapy.,03/22/2018,03/22/2025,TASIGNA (nilotinib) is indicated for the treatment of pediatric patients greater than or equal to 1 year of age with newly diagnosed Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase and pediatric patients greater than or equal to 1 year of age with chronic phase Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) with resistance or intolerance to prior tyrosine-kinase inhibitor (TKI) therapy.,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,220806.0
nilotinib,Tasigna,04/27/2006,Treatment of chronic myelogenous leukemia,Designated/Approved,,,For the use for chronic phase (CP) and accelerated phase (AP) Philadelphia chromosome positive chronic myelogenous leukemia (CML) in adult patients resistant to or intolerant to prior therapy that included imatinib.,10/29/2007,10/29/2014,,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,220806.0
nimodipine,NYMALIZE,09/16/2011,Treatment of subarachnoid hemorrhage.,Designated/Approved,,,"Improvement of neurological outcome by reducing the incidence and severity of ischemic deficits in adult patients with subarachnoid hemorrhage (SAH) from ruptured intracranial berry aneurysms regardless of their post-ictus neurological condition (i.e., Hunt and Hess Grades I-V).",2013-10-05 00:00:00,2020-10-05 00:00:00,"Improvement of neurological outcome by reducing the incidence and severity of ischemic deficits in adult patients with subarachnoid hemorrhage (SAH) from ruptured intracranial berry aneurysms regardless of their post-ictus neurological condition (i.e., Hunt and Hess Grades I-V).","Arbor Pharmaceuticals, Inc.",6 Concourse Parkway,Suite 1800,Atlanta,Georgia,' 30328 ' ,United States,338611.0
nintedanib,OFEV,2016-06-07 00:00:00,Treatment of systemic sclerosis (including the associated interstitial lung disease).,Designated/Approved,,,OFEV is indicated to slow the rate of decline in pulmonary function in patients with systemic sclerosis associated interstitial lung disease (SSc-ILD).,2019-06-09 00:00:00,2026-06-09 00:00:00,Indicated to slow the rate of decline in pulmonary function in patients with systemic sclerosis-associated interstitial lung disease (SSc-ILD).,"Boehringer Ingelheim Pharmaceuticals, Inc.",900 Ridgebury Road,P. O. Box 368,Ridgefield,Connecticut,' 06877 ' ,United States,528516.0
nintedanib,OFEV,06/29/2011,Treatment of patients with idiopathic pulmonary fibrosis.,Designated/Approved,,,Treatment of idiopathic pulmonary fibrosis,10/15/2014,10/15/2021,Treatment of idiopathic pulmonary fibrosis,"Boehringer Ingelheim Pharmaceuticals, Inc.",900 Ridgebury Road,P. O. Box 368,Ridgefield,Connecticut,' 06877 ' ,United States,344511.0
nipocalimab-aahu,Imaavy,2021-11-02 00:00:00,Treatment of myasthenia gravis,Designated/Approved,,,treatment of generalized myasthenia gravis (gMG) in adult and pediatric patients 12 years of age and older who are anti-acetylcholine receptor (AChR) or anti-muscle-specific tyrosine kinase (MuSK) antibody positive,04/29/2025,,,"Janssen Research & Development, LLC",1125 Trenton-Harbourton Road,,Titusville,New Jersey,' 08560 ' ,United States,799320.0
niraparib,Zejula,04/30/2010,Treatment of ovarian cancer,Designated/Approved,,,"ZEJULA is indicated for the maintenance treatment of adult patients with advanced epithelial ovarian, fallopian tube, or primary peritoneal cancer who are in a complete or partial response to first-line platinum-based chemotherapy",04/29/2020,04/29/2027,Indicated for the maintenance treatment of adult patients with advanced epithelial ovarian cancer who are in a complete or partial response to first-line platinum-based chemotherapy.,"GlaxoSmithKline, LLC.",1000 Winter St.,Suite 3300,Waltham,Massachusetts,' 02451 ' ,United States,306510.0
niraparib,Zejula,04/30/2010,Treatment of ovarian cancer,Designated/Approved,,,"Indicated for maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer who are in a complete or partial response to platinum-based chemotherapy",03/27/2017,03/27/2024,Indicated for maintenance treatment of adult patients with recurrent epithelial ovarian cancer who are in a complete or partial response to platinum-based chemotherapy,"GlaxoSmithKline, LLC.",1000 Winter St.,Suite 3300,Waltham,Massachusetts,' 02451 ' ,United States,306510.0
niraparib,Zejula,04/30/2010,Treatment of ovarian cancer,Designated/Approved,,,"ZEJULA? is indicated for the treatment of adult patients with advanced ovarian, fallopian tube, or primary peritoneal cancer who have been treated with three or more prior chemotherapy regimens and whose cancer is associated with homologous recombination deficiency (HRD) positive status defined by either, (1) a deleterious or suspected deleterious BRCA mutation, or (2) genomic instability and who have progressed more than six months after response to the last platinum-based chemotherapy (Indication withdrawn)",10/23/2019,09/14/2022,"Indicated for the treatment of adult patients with advanced ovarian cancer who have been treated with three or more prior chemotherapy regimens and whose cancer is associated with homologous recombination deficiency (HRD) positive status defined by either a deleterious or suspected deleterious BRCA mutation, or genomic instability and who have progressed more than six months after response to the last platinum-based chemotherapy (Indication withdrawn)","GlaxoSmithKline, LLC.",1000 Winter St.,Suite 3300,Waltham,Massachusetts,' 02451 ' ,United States,306510.0
nirogacestat,Ogsiveo,2018-07-06 00:00:00,Treatment of desmoid tumor (aggressive fibromatosis),Designated/Approved,,,for adult patients with progressing desmoid tumors who require systemic treatment,11/27/2023,11/27/2030,for adult patients with progressing desmoid tumors who require systemic treatment,"SpringWorks Therapeutics, Inc.",100 Washington Boulevard,,Stamford,Connecticut,' 06902 ' ,United States,636518.0
